trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
979,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.065006277730056,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.477897092464143,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
981,False,"{'a': 0.5, 'e': 1.0}",30,0,-38.385027702133556,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
982,False,"{'a': 0.5, 'e': 1.0}",30,0,-39.26071226835148,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
983,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.976461496498832,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
984,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.13721973293673,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
985,False,"{'a': 0.5, 'e': 1.0}",30,0,-33.044342757035665,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
986,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.784397382618412,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
987,False,"{'a': 0.5, 'e': 1.0}",35,0,-51.09708066331179,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
988,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.615110691790793,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
989,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.08924194925997,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
990,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.932372732344476,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
991,False,"{'a': 0.5, 'e': 1.0}",30,0,-55.48638517142965,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
992,False,"{'a': 0.5, 'e': 1.0}",35,0,-24.975811416579432,"{0: 23, 1: 12, 2: 0, 3: 0, 4: 0}",0
993,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.875002042580604,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
994,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.99719150333817,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
995,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.035959563023397,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
996,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.581671715480038,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
997,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.58647321911272,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
998,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.561577641906226,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
999,False,"{'a': 0.5, 'e': 1.0}",20,0,6.945071517525766,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1000,False,"{'a': 0.5, 'e': 1.0}",30,0,-30.33790188529228,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1001,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.203328277005355,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1002,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.70724168456391,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1003,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.453303652855693,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1004,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.641231593824493,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1005,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.94034685243262,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1006,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.086107495947154,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1007,False,"{'a': 0.5, 'e': 1.0}",30,0,-57.99837169918124,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
1008,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.40543795526203,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1009,False,"{'a': 0.5, 'e': 1.0}",30,0,-22.574631040062993,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1010,False,"{'a': 0.5, 'e': 1.0}",30,0,-21.55043138423954,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1011,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.38176828871834,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1012,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.31448191401076,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1013,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.712369686887634,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1014,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.42468516775637,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1015,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.780867124242974,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1016,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.31006776832806,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1017,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.15674999413264,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.5, 'e': 1.0}",25,0,-46.93469005631303,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1019,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.218764165678902,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1020,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.15318415710014,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1021,False,"{'a': 0.5, 'e': 1.0}",30,0,-33.789228371234984,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1022,False,"{'a': 0.5, 'e': 1.0}",30,0,-53.94799691474045,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
1023,False,"{'a': 0.5, 'e': 1.0}",35,0,-51.179236856967705,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
1024,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.828988480147734,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1025,False,"{'a': 0.5, 'e': 1.0}",30,0,-61.16536548824536,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
1026,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.14626601818473,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1027,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.30118437334295,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1028,False,"{'a': 0.5, 'e': 1.0}",25,0,3.6547205234823474,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
1029,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.69594458732663,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1030,False,"{'a': 0.5, 'e': 1.0}",25,0,-48.9516974326256,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
1031,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.93261270787709,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1032,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.138859646329387,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1033,False,"{'a': 0.5, 'e': 1.0}",20,0,-49.94010753729253,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
1034,False,"{'a': 0.5, 'e': 1.0}",20,0,-5.195403076956248,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1035,False,"{'a': 0.5, 'e': 1.0}",25,0,-50.713318364582605,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1036,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.30790873933368,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1037,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.4316198171113,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1038,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.0152508927899,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1039,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.74098070817704,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1040,False,"{'a': 0.5, 'e': 1.0}",30,0,-37.69197978586788,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1041,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.21777711404611,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1042,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.26576294645671,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1043,False,"{'a': 0.5, 'e': 1.0}",25,0,-40.54046552525022,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1044,False,"{'a': 0.5, 'e': 1.0}",35,0,-28.495644800472657,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
1045,False,"{'a': 0.5, 'e': 1.0}",30,0,-27.949861048882546,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1046,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.83878924774483,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1047,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.778527298907463,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.33068353595117,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1049,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.849555059981277,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1050,False,"{'a': 0.5, 'e': 1.0}",20,0,-1.4388913919579709,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1051,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.122506942303353,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1052,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.73341412781263,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.383327632730914,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.30753402576379,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1055,False,"{'a': 0.5, 'e': 1.0}",30,0,-25.563250758947188,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.912850663640057,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1057,False,"{'a': 0.5, 'e': 1.0}",20,0,1.2083505714741747,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1058,False,"{'a': 0.5, 'e': 1.0}",25,0,-56.13378583644653,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
1059,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.428264117798356,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1060,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.259434284244902,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1061,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.875986740816927,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1062,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.450340895296584,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1063,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.670031638882666,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1064,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.52803039973274,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1065,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.35011534956068,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1066,False,"{'a': 0.5, 'e': 1.0}",30,0,-25.519214868062267,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1067,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.4807177799119,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1068,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.488675529213616,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.649355998070323,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1070,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.87264453333562,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1071,False,"{'a': 0.5, 'e': 1.0}",20,0,-5.799607311370393,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 1.0}",30,0,-32.44723354863704,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1073,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.82172011987851,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1074,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.772501026418666,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1075,False,"{'a': 0.5, 'e': 1.0}",20,0,5.655360408797062,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1076,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.807905551312082,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.07164464490173,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1078,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.463656576039394,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1079,False,"{'a': 0.5, 'e': 1.0}",25,0,-16.499443620617413,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1080,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.32511719956275,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1081,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.30928422931955,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1082,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.220224394157732,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1083,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.65248723557778,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1084,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.93508119290104,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1085,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.52598403610007,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1086,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.894791660415766,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1087,False,"{'a': 0.5, 'e': 1.0}",20,0,6.342448740666484,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1088,False,"{'a': 0.5, 'e': 1.0}",30,0,-21.7102499428564,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1089,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.934160599300213,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1090,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.338759532543364,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1091,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.798243668212315,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1092,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.41686343686556,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1093,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.040972904146695,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.220083252514925,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1095,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.28339729308831,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1096,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.83392135787357,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1097,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.478649509090747,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 1.0}",30,0,-29.556964845493784,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1099,False,"{'a': 0.5, 'e': 1.0}",25,0,-10.068280105698118,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1100,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.84135703978103,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1101,False,"{'a': 0.5, 'e': 1.0}",20,0,-5.155827918745764,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1102,False,"{'a': 0.5, 'e': 1.0}",20,0,-2.2015651489046455,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1103,False,"{'a': 0.5, 'e': 1.0}",30,0,-32.543604804105826,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1104,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.23337740370206,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1105,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.34724888917091,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1106,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.73169476471433,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1107,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.7834414748866,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.898206388970944,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1109,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.994613491783582,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1110,False,"{'a': 0.5, 'e': 1.0}",30,0,-51.219327935308264,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
1111,False,"{'a': 0.5, 'e': 1.0}",30,0,-38.72300812773662,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1112,False,"{'a': 0.5, 'e': 1.0}",35,0,-46.702190363369134,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
1113,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.833911973274947,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1114,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.860410739768792,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1115,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.62242393294491,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1116,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.734746244474934,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.690776829764054,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.240363974601616,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1119,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.848827804771503,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1120,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.161600990155707,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1121,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.136015296670198,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1122,False,"{'a': 0.5, 'e': 1.0}",25,0,-1.426530367362027,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
1123,False,"{'a': 0.5, 'e': 1.0}",25,0,-5.073099393162158,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1124,False,"{'a': 0.5, 'e': 1.0}",20,0,14.275608583079794,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1125,False,"{'a': 0.5, 'e': 1.0}",25,0,-48.74961440737571,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 1.0}",20,0,-0.25507101356338147,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1127,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.49695428023936,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1128,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.697266953973276,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1129,False,"{'a': 0.5, 'e': 1.0}",25,0,-15.624442924593852,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1130,False,"{'a': 0.5, 'e': 1.0}",30,0,-41.31943853431611,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1131,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.740054671277413,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 1.0}",30,0,-50.703348541201535,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.22226908549204,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1134,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.15309733062909,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1135,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.836387079972177,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1136,False,"{'a': 0.5, 'e': 1.0}",25,0,-1.429711334490536,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
1137,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.13205327237219,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1138,False,"{'a': 0.5, 'e': 1.0}",30,0,-25.64097963533605,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1139,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.057703748535186,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1140,False,"{'a': 0.5, 'e': 1.0}",30,0,-45.74864092384309,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
1141,False,"{'a': 0.5, 'e': 1.0}",20,0,-4.5941583070723215,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1142,False,"{'a': 0.5, 'e': 1.0}",30,0,-42.44948235234377,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1143,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.82672045539087,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1144,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.978947080558157,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1145,False,"{'a': 0.5, 'e': 1.0}",20,0,-26.338867971966145,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1146,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.931920653149323,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1147,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.70553460466652,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1148,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.58042808533475,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.09165758499628,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 1.0}",20,0,-3.7048112674592732,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1151,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.06334464358421,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1152,False,"{'a': 0.5, 'e': 1.0}",35,0,-10.925985087064374,"{0: 25, 1: 10, 2: 0, 3: 0, 4: 0}",0
1153,False,"{'a': 0.5, 'e': 1.0}",30,0,-2.5551071843432984,"{0: 22, 1: 8, 2: 0, 3: 0, 4: 0}",0
1154,False,"{'a': 0.5, 'e': 1.0}",20,0,-42.708547200478534,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1155,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.192776615152617,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1156,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.92389330876555,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1157,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.564854907958285,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1158,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.12016446046416,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1159,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.530865004610945,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1160,False,"{'a': 0.5, 'e': 1.0}",30,0,-28.01823370663817,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.61596010452571,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1162,False,"{'a': 0.5, 'e': 1.0}",25,0,-7.687923291086639,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 1.0}",30,0,-18.261114377847516,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1164,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.97892965149918,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1165,False,"{'a': 0.5, 'e': 1.0}",25,0,-17.924199892819978,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1166,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.98977532312117,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1167,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.33997565558854,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1168,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.961324420644225,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1169,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.145265658298634,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1170,False,"{'a': 0.5, 'e': 1.0}",30,0,-29.491789160144386,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1171,False,"{'a': 0.5, 'e': 1.0}",30,0,-14.866875731258236,"{0: 21, 1: 9, 2: 0, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 1.0}",30,0,-43.37889335961762,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
